Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-06-09 00:00:00+02:00,141.36163810015603,142.00273286207621,140.9342496954344,141.5397186279297,338662,0.0,0.0
2017-06-12 00:00:00+02:00,141.18356289467974,143.49863415268538,141.00548236019287,141.14794921875,602772,0.0,0.0
2017-06-13 00:00:00+02:00,141.75342498512825,142.7506808025957,141.46849127875532,141.5397186279297,382030,0.0,0.0
2017-06-14 00:00:00+02:00,142.1452191634791,144.0328900329224,141.6109775070636,141.64659118652344,538810,0.0,0.0
2017-06-15 00:00:00+02:00,141.86028790890154,141.9315152629689,139.36713603912665,139.72329711914062,511926,0.0,0.0
2017-06-16 00:00:00+02:00,140.4712371826172,141.36163983239635,140.07945029284406,140.4712371826172,653379,0.0,0.0
2017-06-19 00:00:00+02:00,141.1123399921248,142.25206274167937,141.0411004831809,141.29042053222656,324489,0.0,0.0
2017-06-20 00:00:00+02:00,141.753415834385,142.53697739890967,140.6136932373047,140.6136932373047,317498,0.0,0.0
2017-06-21 00:00:00+02:00,140.57808778508732,141.1123415661907,139.79452610699593,140.82740783691406,352459,0.0,0.0
2017-06-22 00:00:00+02:00,140.5068551047391,141.539724640671,139.93698766778476,141.21917724609375,281398,0.0,0.0
2017-06-23 00:00:00+02:00,141.2191793658891,141.5753525967511,139.6164423689447,140.18630981445312,312006,0.0,0.0
2017-06-26 00:00:00+02:00,140.68493052235678,142.35890694138692,140.54246366830074,141.00547790527344,267731,0.0,0.0
2017-06-27 00:00:00+02:00,137.1589087870913,138.33424513502314,135.48493237444643,136.30410766601562,1048190,0.0,0.0
2017-06-28 00:00:00+02:00,135.87671387567056,138.51233256471957,135.44932544867544,137.62191772460938,497323,0.0,0.0
2017-06-29 00:00:00+02:00,138.19177933320353,138.3698598627401,133.5260232709611,134.2383575439453,593654,0.0,0.0
2017-06-30 00:00:00+02:00,134.70138138551684,135.59179625151518,134.0246728940678,134.5945281982422,501315,0.0,0.0
2017-07-03 00:00:00+02:00,135.30685458632883,136.4465772826722,134.91506769252572,135.34246826171875,420536,0.0,0.0
2017-07-04 00:00:00+02:00,134.98630308693967,135.94794522220724,134.41643567870514,135.23561096191406,273485,0.0,0.0
2017-07-05 00:00:00+02:00,135.0931386260006,135.76985918451834,134.38081654946046,134.98629760742188,410628,0.0,0.0
2017-07-06 00:00:00+02:00,135.09315457061763,135.59179466885323,133.56165706336364,135.0575408935547,447251,0.0,0.0
2017-07-07 00:00:00+02:00,134.9862949863412,135.41368336203166,133.34793236340468,134.4164276123047,379627,0.0,0.0
2017-07-10 00:00:00+02:00,135.37807953221463,136.55342803790668,135.02191847496638,136.3397216796875,411240,0.0,0.0
2017-07-11 00:00:00+02:00,137.08766946118214,139.01095375384676,136.87397525805423,137.87123107910156,552607,0.0,0.0
2017-07-12 00:00:00+02:00,138.4410897963344,139.72327924422396,137.9068360898224,139.15341186523438,419939,0.0,0.0
2017-07-13 00:00:00+02:00,139.22466386227,140.68493395846298,138.4411022232429,140.1150665283203,415530,0.0,0.0
2017-07-14 00:00:00+02:00,139.936980861868,140.54246194547449,139.22465875515752,139.9013671875,269660,0.0,0.0
2017-07-17 00:00:00+02:00,140.4712616413298,141.25482340247115,140.0438610021145,140.79180908203125,369869,0.0,0.0
2017-07-18 00:00:00+02:00,140.89863196650023,141.93151367277466,139.83014873842956,140.18630981445312,514341,0.0,0.0
2017-07-19 00:00:00+02:00,141.00548425805871,141.14795111853337,139.9726147131653,140.72055053710938,290267,0.0,0.0
2017-07-20 00:00:00+02:00,141.25480876798613,142.71507894046601,140.5068607655594,140.86302185058594,550700,0.0,0.0
2017-07-21 00:00:00+02:00,140.43561489134484,140.82740179098994,135.52055081426914,136.48219299316406,906586,0.0,0.0
2017-07-24 00:00:00+02:00,136.05480034132088,136.19726720814006,134.6301438279681,135.7342529296875,480015,0.0,0.0
2017-07-25 00:00:00+02:00,136.01918693531945,137.1589218721519,135.556172655941,136.69590759277344,390689,0.0,0.0
2017-07-26 00:00:00+02:00,136.41095427391565,138.9041058580341,136.41095427391565,138.72601318359375,623665,0.0,0.0
2017-07-27 00:00:00+02:00,138.6191669837724,141.53970684384686,138.36984697274414,140.0438232421875,520611,0.0,0.0
2017-07-28 00:00:00+02:00,138.7260164090994,138.7260164090994,136.26849059563165,137.19451904296875,548324,0.0,0.0
2017-07-31 00:00:00+02:00,137.19453493649706,137.800016080271,135.37809150517515,135.69863891601562,343355,0.0,0.0
2017-08-01 00:00:00+02:00,135.5561481843472,137.62189915217303,135.44930716943608,136.98080444335938,361116,0.0,0.0
2017-08-02 00:00:00+02:00,137.33698233871124,137.4794491849867,134.45204389517963,134.98629760742188,549786,0.0,0.0
2017-08-03 00:00:00+02:00,133.9177997374412,137.65752703117272,133.4191718625777,134.4164276123047,667219,0.0,0.0
2017-08-04 00:00:00+02:00,134.0246462801318,135.62738299679447,132.8849115884283,134.66574096679688,593051,0.0,0.0
2017-08-07 00:00:00+02:00,134.98631064862283,135.44932490504118,133.59726787936776,134.45205688476562,417853,0.0,0.0
2017-08-08 00:00:00+02:00,134.52330778766313,135.947964353901,134.13152085065704,135.30686950683594,311463,0.0,0.0
2017-08-09 00:00:00+02:00,136.05479329896278,137.0520613150772,135.59179119931466,135.9479522705078,633216,0.0,0.0
2017-08-10 00:00:00+02:00,136.01917069136115,136.09041019382494,134.20273962367813,135.6630096435547,373625,0.0,0.0
2017-08-11 00:00:00+02:00,135.37808863411726,135.6274086838563,134.4164464219901,135.09315490722656,314172,0.0,0.0
2017-08-14 00:00:00+02:00,135.55616179090728,135.98356235796263,135.23561440432525,135.271240234375,346605,0.0,0.0
2017-08-15 00:00:00+02:00,136.0191786164788,136.19725915075784,134.41644165312914,134.91506958007812,301549,0.0,0.0
2017-08-16 00:00:00+02:00,135.66302305349302,138.40548284042794,135.41370300248136,137.6575469970703,659530,0.0,0.0
2017-08-17 00:00:00+02:00,137.47946746249264,139.83015250629893,136.87398632403423,137.76438903808594,397762,0.0,0.0
2017-08-18 00:00:00+02:00,137.05207414055832,137.69316899063566,136.33973977667273,136.94522094726562,381044,0.0,0.0
2017-08-21 00:00:00+02:00,136.90959322983306,137.37260748017394,135.94795105331852,136.4465789794922,289068,0.0,0.0
2017-08-22 00:00:00+02:00,136.80272062089583,139.47395256127757,136.7671069501203,139.40272521972656,493073,0.0,0.0
2017-08-23 00:00:00+02:00,139.50961179600614,140.25754768074958,138.40549049886437,138.4411163330078,402811,0.0,0.0
2017-08-24 00:00:00+02:00,138.76163133045907,138.904098169223,137.33697509765625,137.33697509765625,339518,0.0,0.0
2017-08-25 00:00:00+02:00,137.69314847952364,138.2986295599226,136.73150634765625,136.73150634765625,248494,0.0,0.0
2017-08-28 00:00:00+02:00,136.51779024756766,137.33697762423998,135.7698545238429,136.98080444335938,161818,0.0,0.0
2017-08-29 00:00:00+02:00,136.26850315240355,136.44658369255689,133.9178181436703,135.0575408935547,396057,0.0,0.0
2017-08-30 00:00:00+02:00,135.9835640554143,136.98081990282068,135.02192188366425,136.37535095214844,343503,0.0,0.0
2017-08-31 00:00:00+02:00,136.5534211062928,137.12327633799586,134.98629794814428,135.02191162109375,456243,0.0,0.0
2017-09-01 00:00:00+02:00,135.2000163140453,136.41097864954128,134.4876819535067,135.30686950683594,444737,0.0,0.0
2017-09-04 00:00:00+02:00,134.30959419192465,136.62466554584572,134.2739805145194,136.12603759765625,250305,0.0,0.0
2017-09-05 00:00:00+02:00,136.12603413310816,138.04931852210592,136.09042045660934,137.01644897460938,333887,0.0,0.0
2017-09-06 00:00:00+02:00,136.51781492216855,138.8328863195594,136.51781492216855,138.26303100585938,402337,0.0,0.0
2017-09-07 00:00:00+02:00,139.36712664568714,141.61095831531333,139.08219293894527,140.9342498779297,616020,0.0,0.0
2017-09-08 00:00:00+02:00,140.15068080620196,142.07396499213988,140.0438276331486,141.71780395507812,386432,0.0,0.0
2017-09-11 00:00:00+02:00,142.46575669725243,143.17809101119025,142.0027424319025,142.82192993164062,392870,0.0,0.0
2017-09-12 00:00:00+02:00,143.5342415802037,143.81917528491408,142.8931468220242,143.0,422191,0.0,0.0
2017-09-13 00:00:00+02:00,142.64383669731876,143.74794566953358,142.4657440185547,142.4657440185547,437304,0.0,0.0
2017-09-14 00:00:00+02:00,142.89315864902258,145.67124426762913,142.6438507528945,145.45755004882812,784467,0.0,0.0
2017-09-15 00:00:00+02:00,145.31507797128427,147.41644287109375,145.27945214039664,147.41644287109375,944633,0.0,0.0
2017-09-18 00:00:00+02:00,147.8082091822696,148.8054771386078,146.5616455078125,146.5616455078125,430530,0.0,0.0
2017-09-19 00:00:00+02:00,146.84656384637893,148.55615386505463,146.63286965210844,148.0931396484375,497696,0.0,0.0
2017-09-20 00:00:00+02:00,147.452081827629,149.2329117934772,147.452081827629,148.7698974609375,435164,0.0,0.0
2017-09-21 00:00:00+02:00,149.23288456843687,151.29863576950595,148.84109767168272,150.97808837890625,447972,0.0,0.0
2017-09-22 00:00:00+02:00,150.44382932456878,152.1890330735549,150.19452144890658,151.36985778808594,390045,0.0,0.0
2017-09-25 00:00:00+02:00,150.8712424548685,151.58357677648976,150.15892028808594,150.15892028808594,423138,0.0,0.0
2017-09-26 00:00:00+02:00,149.58903969382666,151.44109661255496,148.73423858295007,151.2986297607422,340533,0.0,0.0
2017-09-27 00:00:00+02:00,151.22738906696148,151.9397233204178,150.58629431626952,151.79725646972656,470888,0.0,0.0
2017-09-28 00:00:00+02:00,152.04657976050603,152.4739681669153,151.26301814230533,152.4383544921875,417537,0.0,0.0
2017-09-29 00:00:00+02:00,152.26028829268995,153.04384998463044,150.69316490880897,152.9726104736328,547727,0.0,0.0
2017-10-02 00:00:00+02:00,153.22193052986617,154.07673173280432,152.5096083489233,152.9726104736328,355170,0.0,0.0
2017-10-03 00:00:00+02:00,152.9726104736328,152.9726104736328,152.9726104736328,152.9726104736328,0,0.0,0.0
2017-10-04 00:00:00+02:00,153.1506892735807,154.5397198313171,151.97534076492641,154.0410919189453,587325,0.0,0.0
2017-10-05 00:00:00+02:00,154.147934642442,155.21642989924118,154.04108147031098,154.2191619873047,354618,0.0,0.0
2017-10-06 00:00:00+02:00,154.36162932120945,154.93149670126542,153.64930725097656,153.64930725097656,333273,0.0,0.0
2017-10-09 00:00:00+02:00,153.86301259577206,154.14794630645704,152.93698411346483,153.54246520996094,328967,0.0,0.0
2017-10-10 00:00:00+02:00,153.22191594891686,154.32602494817988,152.72328803873967,153.96986389160156,388895,0.0,0.0
2017-10-11 00:00:00+02:00,154.00548391854716,154.32603131365678,153.50685598780305,153.6849365234375,294928,0.0,0.0
2017-10-12 00:00:00+02:00,153.86301071269295,154.14794441989073,152.9369822417191,153.96986389160156,320301,0.0,0.0
2017-10-13 00:00:00+02:00,153.75617024128746,153.79179607375988,152.61644747313937,153.40000915527344,329952,0.0,0.0
2017-10-16 00:00:00+02:00,153.47125058609953,153.61371745325587,152.687688894159,152.9726104736328,241763,0.0,0.0
2017-10-17 00:00:00+02:00,152.65205194430496,153.4356135791823,151.9041161397514,153.07945251464844,300439,0.0,0.0
2017-10-18 00:00:00+02:00,153.4000079168958,154.36165013427367,152.93699364687993,153.8986358642578,361838,0.0,0.0
2017-10-19 00:00:00+02:00,154.00548956284769,154.57535702163415,150.8000154942706,151.76165771484375,445481,0.0,0.0
2017-10-20 00:00:00+02:00,152.8301317341633,153.3643732858798,151.7616364758933,152.08218383789062,405448,0.0,0.0
2017-10-23 00:00:00+02:00,152.4027384041773,152.97259365531198,151.1561625697411,151.2630157470703,331368,0.0,0.0
2017-10-24 00:00:00+02:00,151.0137021889471,152.90137285856702,150.87123533134954,152.5452117919922,415015,0.0,0.0
2017-10-25 00:00:00+02:00,152.08218603738314,152.79450811664043,151.36985180328864,151.69039916992188,320726,0.0,0.0
2017-10-26 00:00:00+02:00,151.6904129786781,153.72055053710938,151.36986558286466,153.72055053710938,433503,0.0,0.0
2017-10-27 00:00:00+02:00,154.07672918454404,155.85754676228734,154.00548967472463,154.89590454101562,418829,0.0,0.0
2017-10-30 00:00:00+01:00,155.21646118164062,155.8931697135682,154.71783320259715,155.21646118164062,300839,0.0,0.0
2017-10-31 00:00:00+01:00,155.21646118164062,155.21646118164062,155.21646118164062,155.21646118164062,0,0.0,0.0
2017-11-01 00:00:00+01:00,156.35617482074744,158.74247353684626,156.2493216333631,158.0301513671875,556872,0.0,0.0
2017-11-02 00:00:00+01:00,157.95890173767404,158.63562234130222,157.21096593841662,158.24383544921875,311139,0.0,0.0
2017-11-03 00:00:00+01:00,158.6000002988627,159.66849566525386,158.17261187617686,158.31507873535156,316321,0.0,0.0
2017-11-06 00:00:00+01:00,158.6712368922045,158.84931742419323,157.46027468887544,157.7095947265625,291377,0.0,0.0
2017-11-07 00:00:00+01:00,158.67122577739545,159.06300048935952,156.21368786745603,156.28492736816406,461162,0.0,0.0
2017-11-08 00:00:00+01:00,156.78357238756067,157.2465866508324,154.21918102373326,154.29042053222656,489489,0.0,0.0
2017-11-09 00:00:00+01:00,153.50686009666506,158.45753801529793,149.94521282412813,153.7917938232422,792408,0.0,0.0
2017-11-10 00:00:00+01:00,154.50411184929123,155.43014035846093,152.68768066194934,153.6849365234375,586149,0.0,0.0
2017-11-13 00:00:00+01:00,154.21917176927127,154.9315060372657,152.33150115263328,153.96986389160156,399239,0.0,0.0
2017-11-14 00:00:00+01:00,154.5753429229727,155.89314610767252,154.39726239705416,155.0027313232422,501538,0.0,0.0
2017-11-15 00:00:00+01:00,154.50411790725238,154.6465847723136,152.11781918844514,153.36439514160156,446720,0.0,0.0
2017-11-16 00:00:00+01:00,154.04109759470637,154.6109650326072,153.11506908553667,153.6849365234375,310274,0.0,0.0
2017-11-17 00:00:00+01:00,153.5424670996078,154.14794820355556,152.83014496896672,153.1150665283203,359925,0.0,0.0
2017-11-20 00:00:00+01:00,151.97533924795553,155.18082520378553,151.83287239515167,154.5041046142578,325719,0.0,0.0
2017-11-21 00:00:00+01:00,154.46849231542492,156.71232399610253,154.00547807839834,155.57260131835938,347007,0.0,0.0
2017-11-22 00:00:00+01:00,155.6082188432443,155.82192520705968,152.5452117919922,152.5452117919922,343454,0.0,0.0
2017-11-23 00:00:00+01:00,151.7260478995012,153.18631810626368,150.5150855961748,152.47398376464844,336260,0.0,0.0
2017-11-24 00:00:00+01:00,152.65204768264553,154.93150517266938,152.01095292244707,154.5041046142578,390095,0.0,0.0
2017-11-27 00:00:00+01:00,154.5041083948267,156.0712316591773,153.86301361894124,154.57534790039062,307450,0.0,0.0
2017-11-28 00:00:00+01:00,154.75342158358148,156.28493110479366,154.5753410598094,155.4301300048828,384873,0.0,0.0
2017-11-29 00:00:00+01:00,156.60549481895185,158.27945920997513,155.85754681719746,156.46302795410156,470499,0.0,0.0
2017-11-30 00:00:00+01:00,156.106846765634,160.0958944686437,156.106846765634,159.38356018066406,726990,0.0,0.0
2017-12-01 00:00:00+01:00,159.38357093594908,160.48768004069476,155.39453511859531,156.1068572998047,700526,0.0,0.0
2017-12-04 00:00:00+01:00,158.45753101137169,160.34521382779872,157.3534219858166,159.3123321533203,509140,0.0,0.0
2017-12-05 00:00:00+01:00,159.59727922483475,160.30960141457186,158.67125065430528,159.73974609375,489353,0.0,0.0
2017-12-06 00:00:00+01:00,157.92328994939362,159.09863848484977,156.60548671130095,157.81643676757812,532145,0.0,0.0
2017-12-07 00:00:00+01:00,158.35070002169815,158.45754105508522,156.71233713986925,157.53152465820312,385740,0.0,0.0
2017-12-08 00:00:00+01:00,158.4931711038163,160.52330880507944,158.24385104293663,159.84658813476562,415661,0.0,0.0
2017-12-11 00:00:00+01:00,159.88219958128605,159.88219958128605,158.74246472535455,159.3123321533203,269347,0.0,0.0
2017-12-12 00:00:00+01:00,159.5616655463157,159.8465871293071,158.03015582160626,159.73974609375,294999,0.0,0.0
2017-12-13 00:00:00+01:00,160.0958963599368,161.16439172710986,159.5972684298796,159.8822021484375,334394,0.0,0.0
2017-12-14 00:00:00+01:00,159.70412185461043,159.9890555952852,158.2794653060758,159.2767333984375,389357,0.0,0.0
2017-12-15 00:00:00+01:00,158.31505372422507,158.77806790468478,157.31778586755377,158.56436157226562,712760,0.0,0.0
2017-12-18 00:00:00+01:00,159.52602783413226,162.41096652129502,159.52602783413226,161.9479522705078,430117,0.0,0.0
2017-12-19 00:00:00+01:00,161.59176861599553,162.51779705779148,161.59176861599553,162.1260223388672,297772,0.0,0.0
2017-12-20 00:00:00+01:00,162.410968764184,163.01644988163955,160.98631231628082,161.55616760253906,352967,0.0,0.0
2017-12-21 00:00:00+01:00,161.59178539297378,162.1972665258447,160.9150769055715,161.66302490234375,282118,0.0,0.0
2017-12-22 00:00:00+01:00,160.9863179865125,161.5561732928421,160.77261161115496,161.20001220703125,198187,0.0,0.0
2017-12-27 00:00:00+01:00,160.80824062921184,162.3041245121541,160.70138743941632,161.8411102294922,233933,0.0,0.0
2017-12-28 00:00:00+01:00,161.91234619587357,162.660282043549,161.16439819335938,161.16439819335938,178037,0.0,0.0
2017-12-29 00:00:00+01:00,161.0575488504463,161.73425735919704,160.30960083007812,160.30960083007812,164256,0.0,0.0
2018-01-02 00:00:00+01:00,160.27395629882812,161.05751784674928,157.49587113215222,160.27395629882812,274545,0.0,0.0
2018-01-03 00:00:00+01:00,160.27396567823277,163.69314575195312,160.27396567823277,163.69314575195312,447108,0.0,0.0
2018-01-04 00:00:00+01:00,164.5479400327246,165.90136906765338,163.83561791790572,165.47396850585938,431744,0.0,0.0
2018-01-05 00:00:00+01:00,167.04108581961492,169.03560954907363,166.32876373006084,168.8931427001953,514175,0.0,0.0
2018-01-08 00:00:00+01:00,170.74521565464397,171.67124418211003,169.10685281572768,169.8904266357422,577071,0.0,0.0
2018-01-09 00:00:00+01:00,170.10411286391283,183.35342104117217,169.32055123553175,179.0082244873047,1771232,0.0,0.0
2018-01-10 00:00:00+01:00,177.15616299861563,177.86848510360048,172.52602069686364,172.66848754882812,1092237,0.0,0.0
2018-01-11 00:00:00+01:00,173.4520581059634,176.23014363034176,172.5260295978373,172.95343017578125,724766,0.0,0.0
2018-01-12 00:00:00+01:00,173.80821606060707,174.80548405792953,172.09863808915892,173.87945556640625,319983,0.0,0.0
2018-01-15 00:00:00+01:00,173.16711854847475,173.3808249076601,171.1013673903228,171.74246215820312,319456,0.0,0.0
2018-01-16 00:00:00+01:00,172.81095511028948,175.66026785160233,172.4547940563348,173.66575622558594,576172,0.0,0.0
2018-01-17 00:00:00+01:00,173.4520481653874,175.01917137319813,172.45479236217602,174.73423767089844,481340,0.0,0.0
2018-01-18 00:00:00+01:00,176.15889921698837,176.65753928812097,174.7342428183588,175.8739776611328,513761,0.0,0.0
2018-01-19 00:00:00+01:00,175.58904797862837,178.4383608412536,175.01918054416805,178.15342712402344,489786,0.0,0.0
2018-01-22 00:00:00+01:00,176.6575279526696,177.1561558369692,175.30409899113891,176.58628845214844,338599,0.0,0.0
2018-01-23 00:00:00+01:00,177.51233276138097,178.01096069030484,175.3753541867304,176.01644897460938,395538,0.0,0.0
2018-01-24 00:00:00+01:00,176.6575366945204,177.4410983100047,175.0191739595054,175.30410766601562,570699,0.0,0.0
2018-01-25 00:00:00+01:00,174.94796179205412,176.087684562161,172.16987614475724,173.73699951171875,506394,0.0,0.0
2018-01-26 00:00:00+01:00,174.52056633178455,175.73152864776162,173.66577726775546,175.517822265625,349193,0.0,0.0
2018-01-29 00:00:00+01:00,175.44659103841164,176.23015272767202,174.59180199323617,174.8054962158203,319191,0.0,0.0
2018-01-30 00:00:00+01:00,173.30958677963483,174.59178848041827,171.8137030276444,172.8109588623047,478847,0.0,0.0
2018-01-31 00:00:00+01:00,174.5205302142019,175.44655859891168,171.9561513979819,172.1698455810547,551734,0.0,0.0
2018-02-01 00:00:00+01:00,172.95340796976907,174.3780642251614,168.75066654668512,170.10409545898438,685609,0.0,0.0
2018-02-02 00:00:00+01:00,169.53426688414788,169.67673375776704,165.9726193533476,166.25755310058594,659608,0.0,0.0
2018-02-05 00:00:00+01:00,164.83287615050727,165.9013714931952,164.12055402527398,164.47671508789062,446673,0.0,0.0
2018-02-06 00:00:00+01:00,157.21097403550255,164.6191901430323,155.2164501068004,162.197265625,1053746,0.0,0.0
2018-02-07 00:00:00+01:00,164.33423328039655,166.54245111545217,162.7671101616579,166.0438232421875,693024,0.0,0.0
2018-02-08 00:00:00+01:00,164.97535571445036,165.61645053847857,160.41645243533915,160.77261352539062,591399,0.0,0.0
2018-02-09 00:00:00+01:00,160.2739816237677,161.91234447639198,157.9232966085718,158.4931640625,982601,0.0,0.0
2018-02-12 00:00:00+01:00,160.48768356404648,161.1287905579843,158.63563855933887,159.2767333984375,542724,0.0,0.0
2018-02-13 00:00:00+01:00,159.49042762652397,160.55892307663476,158.2794653060758,159.2767333984375,414005,0.0,0.0
2018-02-14 00:00:00+01:00,160.77260659611514,162.98082470700268,156.49863723518814,162.55343627929688,605936,0.0,0.0
2018-02-15 00:00:00+01:00,163.69313416522604,165.40272408107595,161.62738322873474,162.8383331298828,590137,0.0,0.0
2018-02-16 00:00:00+01:00,163.40821019515334,164.6903996695088,162.0547812195352,164.12054443359375,669280,0.0,0.0
2018-02-19 00:00:00+01:00,164.90412125103248,164.90412125103248,162.19726304975748,162.55343627929688,286746,0.0,0.0
2018-02-20 00:00:00+01:00,162.83835028919862,163.3369903564453,160.55890493109007,163.3369903564453,429992,0.0,0.0
2018-02-21 00:00:00+01:00,163.6931800782594,164.40550231933594,162.5534571996329,164.40550231933594,363712,0.0,0.0
2018-02-22 00:00:00+01:00,162.98083621068008,164.76166601955813,162.05480762722493,164.04933166503906,345637,0.0,0.0
2018-02-23 00:00:00+01:00,163.83562521208717,164.12055893263548,160.1315111546359,161.55616760253906,506045,0.0,0.0
2018-02-26 00:00:00+01:00,162.33973819047293,163.33700626727344,160.91508166416835,161.8411102294922,404011,0.0,0.0
2018-02-27 00:00:00+01:00,162.19725914198094,162.98082078034798,160.0602805904223,160.91506958007812,385131,0.0,0.0
2018-02-28 00:00:00+01:00,160.20275821227605,161.62741472732088,159.9178244782993,160.77261352539062,351348,0.0,0.0
2018-03-01 00:00:00+01:00,160.27396666250385,161.05752826109185,156.4986255197468,156.99725341796875,528159,0.0,0.0
2018-03-02 00:00:00+01:00,155.5013808686157,156.14247566297013,153.57808433071415,154.7178192138672,554570,0.0,0.0
2018-03-05 00:00:00+01:00,152.79451405426482,156.35616105346912,151.93972509497135,156.0,590429,0.0,0.0
2018-03-06 00:00:00+01:00,158.2082264557509,159.13425496825565,156.85479736328125,156.85479736328125,462884,0.0,0.0
2018-03-07 00:00:00+01:00,155.71507838777322,158.56439134647286,155.00274407067897,156.92604064941406,515235,0.0,0.0
2018-03-08 00:00:00+01:00,156.2137039808369,159.98904541750957,155.2164481067553,159.49041748046875,540587,0.0,0.0
2018-03-09 00:00:00+01:00,159.06298337485237,159.06298337485237,154.9314817331082,157.3533935546875,799830,0.0,0.0
2018-03-12 00:00:00+01:00,158.42191631896762,159.13425059935253,157.35342097580923,158.27944946289062,352616,0.0,0.0
2018-03-13 00:00:00+01:00,157.99452897643377,159.06301217199612,155.5013772104454,156.2136993408203,516792,0.0,0.0
2018-03-14 00:00:00+01:00,155.7150746382132,158.56438752830246,155.43014091823662,156.85479736328125,396160,0.0,0.0
2018-03-15 00:00:00+01:00,156.92604071903605,159.20548622507164,156.783573855554,158.4931640625,405700,0.0,0.0
2018-03-16 00:00:00+01:00,159.98901778410257,159.98901778410257,158.13696106226365,158.56436157226562,759868,0.0,0.0
2018-03-19 00:00:00+01:00,158.13699523654623,158.49316848260375,155.85754966694083,157.06851196289062,434197,0.0,0.0
2018-03-20 00:00:00+01:00,157.4246423313367,159.8465542957404,156.85477497273038,159.20545959472656,433020,0.0,0.0
2018-03-21 00:00:00+01:00,159.77534106603656,160.13150211920635,159.0630068048593,159.7041015625,345618,0.0,0.0
2018-03-22 00:00:00+01:00,158.20822534524837,159.9890428503446,157.28219683924362,158.92054748535156,651669,0.0,0.0
2018-03-23 00:00:00+01:00,157.4246847507064,157.4246847507064,152.86578111793173,153.863037109375,637588,0.0,0.0
2018-03-26 00:00:00+02:00,154.64657007063536,156.07122643097176,152.58081895588944,153.43560791015625,407535,0.0,0.0
2018-03-27 00:00:00+02:00,156.28493370471037,156.71232210693827,154.717810483641,156.0,533847,0.0,0.0
2018-03-28 00:00:00+02:00,154.57535235347305,155.21644714782747,152.93698953635973,154.7178192138672,416690,0.0,0.0
2018-03-29 00:00:00+02:00,155.8575218218676,160.20273011585118,155.07396026827237,159.77532958984375,755675,0.0,0.0
2018-04-03 00:00:00+02:00,158.20823349291933,158.84932831396367,156.14248216346104,157.567138671875,522339,0.0,0.0
2018-04-04 00:00:00+02:00,157.92329138589952,157.92329138589952,153.64932208729806,155.7863006591797,502585,0.0,0.0
2018-04-05 00:00:00+02:00,158.7780876491419,159.13424870768156,157.06849755137844,158.70684814453125,444259,0.0,0.0
2018-04-06 00:00:00+02:00,157.92328584831284,159.56164858930566,156.5698568148699,158.6356201171875,439635,0.0,0.0
2018-04-09 00:00:00+02:00,159.41918362960243,160.0602784017876,157.4246598078941,158.20822143554688,354183,0.0,0.0
2018-04-10 00:00:00+02:00,161.20002297220685,163.55070817425047,160.98632873741727,162.6246795654297,705085,0.0,0.0
2018-04-11 00:00:00+02:00,162.7671284891028,162.83835584123065,159.49041503961794,160.4876708984375,463108,0.0,0.0
2018-04-12 00:00:00+02:00,160.4876708984375,160.77260461662544,159.34794818052399,160.4876708984375,462252,0.0,0.0
2018-04-13 00:00:00+02:00,161.69861255369963,161.9123188925742,159.84655577591568,160.27395629882812,383261,0.0,0.0
2018-04-16 00:00:00+02:00,160.27397329313038,160.70137386136133,158.13698260681363,158.27944946289062,305442,0.0,0.0
2018-04-17 00:00:00+02:00,158.6356317228616,161.91234528973155,158.27945848494798,161.69863891601562,445786,0.0,0.0
2018-04-18 00:00:00+02:00,161.69862938414482,161.69862938414482,152.79451774828362,155.14520263671875,1988713,0.0,0.0
2018-04-19 00:00:00+02:00,154.57534766940304,159.20547794997202,154.1479471011721,158.27944946289062,922352,0.0,0.0
2018-04-20 00:00:00+02:00,157.21097059067114,157.28219794324613,155.21644670567332,156.85479736328125,720986,0.0,0.0
2018-04-23 00:00:00+02:00,156.42740717517898,158.92054680978003,155.7863002350379,158.8493194580078,566131,0.0,0.0
2018-04-24 00:00:00+02:00,158.4931460126739,160.98629760742188,157.99451812469172,160.98629760742188,803713,0.0,0.0
2018-04-25 00:00:00+02:00,159.77534018462703,159.77534018462703,155.43013160251047,158.0657501220703,687868,0.0,0.0
2018-04-26 00:00:00+02:00,158.49314969487375,160.13150024414062,157.9945217953072,160.13150024414062,497776,0.0,0.0
2018-04-27 00:00:00+02:00,160.63014594947856,160.63014594947856,157.78083293196406,159.13426208496094,675436,0.0,0.0
2018-04-30 00:00:00+02:00,160.76099222633732,161.9998608988259,160.32374226517464,161.1982421875,432649,4.5,0.0
2018-05-02 00:00:00+02:00,161.19822615608464,165.9350567419552,160.97959497977416,165.13343811035156,611263,0.0,0.0
2018-05-03 00:00:00+02:00,164.69619678334968,165.71643413250638,162.65570965009306,164.18606567382812,449893,0.0,0.0
2018-05-04 00:00:00+02:00,164.33181625215715,165.6435659794339,164.04032874770556,165.35206604003906,408256,0.0,0.0
2018-05-07 00:00:00+02:00,165.20631989599036,167.1739258800541,165.20631989599036,166.2994384765625,272042,0.0,0.0
2018-05-08 00:00:00+02:00,165.49783306845603,166.73668928616456,165.20633309901476,166.15370178222656,389756,0.0,0.0
2018-05-09 00:00:00+02:00,166.00795130603956,166.37232004929012,164.33183270418678,164.98770141601562,396257,0.0,0.0
